Mixture	cl6	cl4	cl5	cl0	cl1	cl2	cl3	cl9	cl10	cl7	cl11	cl8	cl15	cl14	cl12	cl13	cl16	P-value	Correlation	RMSE
Mock_T7_1	0.00368246759349872	0.381493795463225	0.0729567139597412	0.0664211967667439	0	0	0.292733974694142	0.0402088559151193	0	0.049081644266957	0	0.00566508357798041	0.0859803300910973	0.00136496832225226	0.000410969349243134	0	0	0	0.644969113614376	0.865344723935373
Mock_T7_2	0.0118156292099349	0.330400067963957	0.16131440468856	0.0473879560256797	0	0	0.27834311478207	0.0421839644496535	0.00201829539268974	0.066082536394456	0	0.00143241555819891	0.0556389761170258	0.0028581988610484	0.000524440556725737	0	0	0	0.493505134983695	0.920721883661297
Mock_T7_3	0.00841597993393726	0.35076565127888	0.0742797094544233	0.0678936665685141	0	0	0.303854458459328	0.0595656216603083	0.00119719511689032	0.0517686759109952	0	0.00347662946652459	0.0767922219866353	0.0018079430253397	0.00018224713822418	0	0	0	0.606932573548585	0.877082315804827
Mock_T7_4	0.0106482363142304	0.363064916254977	0.15425891438775	0.0505326401047362	0	0	0.263328249061714	0.0699577346892727	0.00289320736469109	0.0457026517095597	0	0	0.0375055903966843	0.00190589814306961	0.000201961573313824	0	0	0	0.503956846319389	0.918003676219434
Mock_T8_1	0.00880413813016155	0.307442020510353	0.080489279737266	0.106698530568559	0	0	0.262841454523968	0.0462598794793674	0	0.0336773355647413	0.00474996602349272	0.0378145186157281	0.098889185905472	0.00304138377664631	0	0.00929230716424536	0	0	0.617265250978946	0.86010207730437
Mock_T8_2	0.0131453460030952	0.269462142012234	0.117096884621421	0.0703171516630926	0	0	0.317132599900677	0.0614858923156979	0	0.0214351843365878	0	0.0493746922423896	0.072329122990531	0.000892942076354922	0	0.00321730413936073	0.00411073769855768	0	0.504226261483868	0.905747006574861
Mock_T8_3	0.0104569473872699	0.37836032170781	0.0942546923746907	0.0918317197369026	0	0	0.274736239830361	0.0321974916054775	0.00333485454620904	0.0179796522123765	0.00203847903305177	0.0264171484743619	0.0599401415825654	0.000816005703862223	6.62714871179779e-05	0.00757003431794368	0	0	0.564285741049285	0.906739871272388
Mock_T8_4	0.00965930140166212	0.298989128027732	0.0871802598779002	0.116225553956912	0	0	0.300867948196905	0.0485915193019075	0	0.0308721303299757	0.00307684211106449	0.0376273062551839	0.0554456342307398	0.00393935855076193	0.00152419430908247	0.00531113680396218	0.00068968664621105	0	0.576566805214795	0.900877070742034
Mock_T10_1	0.00883705479655887	0.42097715498059	0.0714764745202807	0.103178713970583	0	0	0.218555542350231	0.036694890547565	0	0.0159393155325655	0	0.01463880913071	0.105464795471388	0.000591996423680803	0.00104632854729039	0.00259892372855653	0	0	0.653994324234998	0.845014890816843
Mock_T10_2	0.0166900054162772	0.402083463391948	0.0859108592512799	0.0873701830264093	0	0	0.205943136450839	0.0564211607775443	0	0.0293635404601505	0	0.0237767030828267	0.0837628371498404	0.00283553954028772	0.00231115908068201	0.00353141237191554	0	0	0.667798178811006	0.854217270854422
Mock_T10_3	0.0200349653931241	0.431350952894968	0.0541589048167509	0.081438668668818	0	0	0.209238890798586	0.0432133450139868	0	0.0152094144746058	0.00655975583558046	0.0165740841698955	0.111596799900398	0.00356966247734621	0.00270599655597941	0.00434855899996094	0	0	0.693696569612186	0.823961380875485
Mock_T10_4	0.0137522087496963	0.450817577126354	0.0495302497187263	0.100868466788514	0	0	0.197018193371776	0.0431934981144173	0	0.0163777208286298	0.00331271795839141	0.0112969172201971	0.102755050919605	0.00623142435558828	0.00210799351328439	0.00273798133482004	0	0	0.676776399868182	0.838204672288207
Mock_T12_1	0.0311562971939364	0.465293381881999	0.0919974483093302	0.0386511496775468	0	0	0.135912196997841	0.117639353965846	0.0166078306540311	0.0111163632163235	0	0.0230463596674416	0.0645133520613211	0.0040662663743828	0	0	0	0	0.464894412324737	0.904014266651599
Mock_T12_2	0.0185160111658312	0.570231302581784	0.0845282791262702	0.109362005839862	0	0	0.0936787174422076	0.0709422772690939	0.00119611339110385	0.0208850985973005	0.000106898350410581	0	0.0292315426817419	0.00065058347018979	0	4.43843252406006e-06	0.00066673165168081	0	0.724329227682497	0.871791775405911
