tf.at_id target.at_id
AT2G23340 AT5G62350
AT2G23340 AT5G63160
AT2G23340 AT5G63190
AT2G23340 AT5G64040
AT2G23340 AT5G64350
AT2G23340 AT5G64570
AT2G23340 AT5G65220
AT2G23340 AT5G65660
AT2G23340 AT5G65670
AT2G23340 AT5G66040
AT2G23340 AT5G66400
AT2G23340 AT5G66570
AT2G23340 AT5G67600
AT1G77920 AT1G01490
AT1G77920 AT1G02780
AT1G77920 AT1G04410
AT1G77920 AT1G07890
AT1G77920 AT1G07920
AT1G77920 AT1G11260
AT1G77920 AT1G11910
AT1G77920 AT1G12810
AT1G77920 AT1G12900
AT1G77920 AT1G13930
AT1G77920 AT1G15120
AT1G77920 AT1G19350
AT1G77920 AT1G20696
AT1G77920 AT1G20970
AT1G77920 AT1G21680
AT1G77920 AT1G25550
AT1G77920 AT1G37130
AT1G77920 AT1G47128
AT1G77920 AT1G49500
AT1G77920 AT1G65720
AT1G77920 AT1G67030
AT1G77920 AT1G67090
AT1G77920 AT1G68010
AT1G77920 AT1G68300
AT1G77920 AT1G69490
AT1G77920 AT1G69530
AT1G77920 AT1G72010
AT1G77920 AT1G72150
AT1G77920 AT1G72510
AT1G77920 AT1G75380
AT1G77920 AT1G76010
AT1G77920 AT1G76030
AT1G77920 AT1G76080
AT1G77920 AT1G76600
AT1G77920 AT1G77710
AT1G77920 AT1G78020
AT1G77920 AT1G78110
AT1G77920 AT1G78380
AT1G77920 AT1G79040
AT1G77920 AT2G01850
AT1G77920 AT2G04900
AT1G77920 AT2G05380
AT1G77920 AT2G05920
AT1G77920 AT2G20260
AT1G77920 AT2G20670
AT1G77920 AT2G24420
AT1G77920 AT2G24790
AT1G77920 AT2G25490
AT1G77920 AT2G25900
AT1G77920 AT2G26500
AT1G77920 AT2G34430
AT1G77920 AT2G37180
AT1G77920 AT2G39800
AT1G77920 AT2G45170
AT1G77920 AT2G45820
AT1G77920 AT2G46680
AT1G77920 AT2G46820
AT1G77920 AT2G47260
AT1G77920 AT2G47710
AT1G77920 AT3G03070
AT1G77920 AT3G07760
AT1G77920 AT3G11700
AT1G77920 AT3G13750
AT1G77920 AT3G14067
AT1G77920 AT3G14990
AT1G77920 AT3G15630
AT1G77920 AT3G16400
AT1G77920 AT3G17390
AT1G77920 AT3G18820
AT1G77920 AT3G22235
AT1G77920 AT3G22440
AT1G77920 AT3G22890
AT1G77920 AT3G26510
AT1G77920 AT3G27690
AT1G77920 AT3G29240
AT1G77920 AT3G46780
AT1G77920 AT3G48560
AT1G77920 AT3G49790
AT1G77920 AT3G51670
AT1G77920 AT3G52400
AT1G77920 AT3G53020
AT1G77920 AT3G54050
AT1G77920 AT3G56620
AT1G77920 AT3G56800
AT1G77920 AT3G59540
AT1G77920 AT3G59940
AT1G77920 AT3G60245
AT1G77920 AT3G60600
AT1G77920 AT3G61060
AT1G77920 AT3G61260
AT1G77920 AT3G63520
AT1G77920 AT4G01940
AT1G77920 AT4G02370
AT1G77920 AT4G02450
AT1G77920 AT4G03520
AT1G77920 AT4G09030
AT1G77920 AT4G10100
AT1G77920 AT4G11150
AT1G77920 AT4G11600
AT1G77920 AT4G13010
AT1G77920 AT4G13530
AT1G77920 AT4G13940
AT1G77920 AT4G16500
AT1G77920 AT4G17530
AT1G77920 AT4G21980
AT1G77920 AT4G22220
AT1G77920 AT4G22890
AT1G77920 AT4G27450
AT1G77920 AT4G27652
AT1G77920 AT4G28750
AT1G77920 AT4G29905
AT1G77920 AT4G31300
AT1G77920 AT4G33250
AT1G77920 AT4G34700
AT1G77920 AT4G35090
AT1G77920 AT4G35770
AT1G77920 AT4G36500
AT1G77920 AT4G37260
AT1G77920 AT4G37430
AT1G77920 AT4G38680
AT1G77920 AT4G39260
AT1G77920 AT5G02450
AT1G77920 AT5G03210
AT1G77920 AT5G05690
AT1G77920 AT5G07090
AT1G77920 AT5G09660
AT1G77920 AT5G10980
AT1G77920 AT5G11070
AT1G77920 AT5G13190
AT1G77920 AT5G17920
AT1G77920 AT5G19120
AT1G77920 AT5G20250
AT1G77920 AT5G24490
AT1G77920 AT5G26000
AT1G77920 AT5G37770
AT1G77920 AT5G37780
AT1G77920 AT5G39730
AT1G77920 AT5G40950
AT1G77920 AT5G44190
AT1G77920 AT5G47030
AT1G77920 AT5G47200
AT1G77920 AT5G47560
AT1G77920 AT5G49720
AT1G77920 AT5G51110
AT1G77920 AT5G53370
AT1G77920 AT5G54760
AT1G77920 AT5G57655
AT1G77920 AT5G58070
AT1G77920 AT5G59730
AT1G77920 AT5G59820
AT1G77920 AT5G60680
AT1G77920 AT5G63190
AT1G77920 AT5G64040
AT1G77920 AT5G65660
AT1G77920 AT1G02500
AT1G77920 AT1G03130
AT1G77920 AT1G03600
AT1G77920 AT1G03900
AT1G77920 AT1G04480
AT1G77920 AT1G04820
AT1G77920 AT1G06040
AT1G77920 AT1G06400
AT1G77920 AT1G06460
AT1G77920 AT1G06680
AT1G77920 AT1G07135
AT1G77920 AT1G07140
AT1G77920 AT1G07230
AT1G77920 AT1G07890
AT1G77920 AT1G07920
AT1G77920 AT1G07940
AT1G77920 AT1G08200
AT1G77920 AT1G08480
AT1G77920 AT1G09070
AT1G77920 AT1G09210
AT1G77920 AT1G09640
AT1G77920 AT1G10140
AT1G77920 AT1G10590
AT1G77920 AT1G11260
AT1G77920 AT1G11650
AT1G77920 AT1G11860
AT1G77920 AT1G12310
AT1G77920 AT1G12440
AT1G77920 AT1G12810
AT1G77920 AT1G13930
AT1G77920 AT1G17530
