GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT1G02860	45.4915899573432	NA	NA	NA	NA	NA	NA	0	NA	NA
AT1G02870	NA	25.304393396226	0	NA	NA	NA	0	NA	0	NA
AT1G02880	NA	NA	NA	14.0559398775682	NA	19.3709597755144	NA	NA	0	0
AT1G02890	NA	NA	84.4925361348382	NA	28.1703235491563	NA	NA	0	0	0
AT1G02900	NA	0	0	0	NA	NA	NA	NA	NA	NA
AT1G02910	61.6264597894298	78.933953289039	NA	NA	66.9150159448832	58.4112425550474	0	NA	NA	NA
AT1G02920	NA	0	0	NA	NA	NA	0	0	0	0
AT1G02930	NA	0	0	NA	NA	NA	0	0	0	0
AT1G02940	0	0	0	0	0	0.241279342188036	0	0	0	0
AT1G02950	0	0	NA	NA	NA	0	NA	NA	NA	NA
AT1G02952	0.0491151041821587	0	0	0	0	0	0	0	0	0.000689466297733921
AT1G02960	NA	NA	NA	NA	13.7818101340453	NA	0	NA	NA	NA
AT1G02965	0	0	0	0	0	0	0	0	0	0
AT1G02970	0	1.95015509763075	NA	1.19402331239767	0	0	0	0	0	NA
AT1G02980	0	0	0	0	0	0	0	0	0	0
AT1G02990	NA	NA	22.4306656796947	NA	NA	NA	NA	0	0	0
AT1G03000	NA	16.5814060164085	NA	NA	NA	NA	0	NA	NA	0
AT1G03010	0	0	0	0	0.0412750162537172	0	0	0	0	0
AT1G03020	NA	0	NA	0	NA	NA	NA	NA	NA	0
AT1G03022	0	0	0	0	0	0	0	0	0	0
AT1G03030	NA	NA	NA	0	12.4228059318018	NA	NA	NA	NA	NA
AT1G03040	NA	NA	NA	32.0594749895948	NA	0	NA	0	NA	NA
AT1G03050	0	0	0	0	0	0.0151734677086663	0	0	0	0
AT1G03055	0	22.4158681918684	NA	0	NA	NA	NA	NA	0	0
AT1G03060	NA	NA	NA	NA	NA	NA	0	0	NA	0
AT1G03070	NA	0.689470138114715	0	0	0	NA	NA	NA	NA	0
AT1G03080	NA	9.47325566482276	83.5820917105456	NA	NA	NA	NA	0	NA	NA
